LOG_ID,BDD,USUARIO,IP,PID,FECHA_1,HORA_1,FECHA_Y_HORA,COMANDO,DURACION,RESULTADO,VALOR_HORA,VALOR_DURACION,outlier
5173,prueba,karen,192.168.1.79,10016,2020-11-25,13:17:11.682,2020-11-25 13:17:11,SELECT,2.772,OK,0.23377794365746107,0.28346456692913385,1
5174,prueba,karen,192.168.1.79,10016,2020-11-25,13:17:11.711,2020-11-25 13:17:11,SELECT,5.707,OK,0.2337786514556125,0.5835975048573474,1
5175,prueba,karen,192.168.1.79,10016,2020-11-25,13:18:11.800,2020-11-25 13:18:11,SELECT,2.034,OK,0.2352452336323324,0.20799672768176705,1
5176,prueba,karen,192.168.1.79,10016,2020-11-25,13:18:11.844,2020-11-25 13:18:11,INSERT,1.508,OK,0.23524630753297615,0.1542079967276818,1
5177,prueba,karen,192.168.1.79,10016,2020-11-25,13:19:11.876,2020-11-25 13:19:11,UPDATE,0.0,OK,0.236711498520226,0.0,0
5178,prueba,karen,192.168.1.79,10016,2020-11-25,13:19:11.915,2020-11-25 13:29:11,SELECT,8.539,OK,0.2367124503867054,0.8731976684732591,1
5179,prueba,karen,192.168.1.79,10016,2020-11-25,13:20:11.938,2020-11-25 13:20:11,SELECT,0.469,OK,0.23817742171246004,0.047959914101646385,1
5180,prueba,karen,192.168.1.79,10016,2020-11-25,13:20:11.968,2020-11-25 13:20:11,SELECT,1.037,OK,0.23817815391744424,0.10604356273647612,1
5181,prueba,karen,192.168.1.79,10016,2020-11-25,13:21:11.998,2020-11-25 13:21:11,UPDATE,0.0,OK,0.23964329609102852,0.0,0
5182,prueba,karen,192.168.1.79,10016,2020-11-25,13:21:12.030,2020-11-25 13:21:11,INSERT,1.515,OK,0.2396440771096785,0.15492381634113916,1
5183,prueba,karen,192.168.1.79,10015,2020-11-25,13:22:12.058,2020-11-25 13:22:11,idle,0.0,OK,0.241109170469597,0.0,0
5184,prueba,karen,192.168.1.79,10016,2020-11-25,13:22:12.059,2020-11-25 13:22:11,idle,0.0,OK,0.2411091948764298,0.0,0
5185,prueba,karen,192.168.1.79,10019,2020-11-25,13:23:12.126,2020-11-25 13:23:12,,0.0,OK,0.24257524010282794,0.0,0
5186,prueba,karen,192.168.1.79,10019,2020-11-25,13:23:12.194,2020-11-25 13:23:12,authentication,0.0,OK,0.242576899767459,0.0,0
5187,prueba,karen,192.168.1.79,10019,2020-11-25,14:24:12.224,2020-11-25 14:24:12,SET,0.203,OK,0.33190664005703574,0.020758768790264857,0
5188,prueba,karen,192.168.1.79,10019,2020-11-25,14:24:12.259,2020-11-25 14:24:12,SELECT,3.976,OK,0.33190749429618427,0.4065855404438082,1
5189,prueba,karen,192.168.1.79,10019,2020-11-25,13:25:12.288,2020-11-25 13:25:12,SELECT,3.131,OK,0.24550801394694288,0.320175887105021,0
5190,prueba,karen,192.168.1.79,10019,2020-11-25,13:25:12.364,2020-11-25 13:25:12,idle,0.0,OK,0.24550986886623638,0.0,0
5191,prueba,karen,192.168.1.79,10020,2020-11-25,13:26:12.426,2020-11-25 13:26:12,,0.0,OK,0.24697579205847042,0.0,0
5192,prueba,karen,192.168.1.79,10020,2020-11-25,13:26:12.501,2020-11-25 13:26:12,authentication,0.0,OK,0.24697762257093137,0.0,0
5193,prueba,karen,192.168.1.79,10020,2020-11-25,13:27:12.530,2020-11-25 13:27:12,SET,0.197,OK,0.24844274033768288,0.020145209121587078,0
5194,prueba,karen,192.168.1.79,10020,2020-11-25,13:27:12.563,2020-11-25 13:27:12,SELECT,1.728,OK,0.2484435457631654,0.17670518457920034,0
5195,prueba,karen,192.168.1.79,10020,2020-11-25,13:28:12.594,2020-11-25 13:28:12,SELECT,3.059,OK,0.24990871234358247,0.31281317108088763,0
5196,prueba,karen,192.168.1.79,10020,2020-11-25,13:28:12.689,2020-11-25 13:28:12,SELECT,1.755,OK,0.2499110309926994,0.17946620308825034,0
5197,prueba,karen,192.168.1.79,10021,2020-11-25,13:29:12.712,2020-11-25 13:29:12,,0.0,OK,0.2513760023184538,0.0,0
5198,prueba,karen,192.168.1.79,10020,2020-11-25,13:29:12.715,2020-11-25 13:29:12,idle,0.0,OK,0.25137607553895236,0.0,0
5199,prueba,karen,192.168.1.79,10021,2020-11-25,13:30:12.775,2020-11-25 13:30:12,authentication,0.0,OK,0.25284194991752085,0.0,0
5200,prueba,karen,192.168.1.79,10021,2020-11-25,13:30:12.805,2020-11-25 13:30:12,SET,0.172,OK,0.25284268212250505,0.017588710502096327,0
5201,prueba,karen,192.168.1.79,10021,2020-11-25,13:31:12.838,2020-11-25 13:31:12,SELECT,1.813,OK,0.25430789751658767,0.18539727988546886,0
5202,prueba,karen,192.168.1.79,10021,2020-11-25,13:31:12.869,2020-11-25 13:31:12,SELECT,3.054,OK,0.25430865412840487,0.31230187135698945,0
5203,prueba,karen,192.168.1.79,10021,2020-11-25,13:32:13.068,2020-11-25 13:32:12,SELECT,1.741,OK,0.255777921056734,0.17803456386133554,0
5204,prueba,karen,192.168.1.79,10024,2020-11-25,13:32:13.091,2020-11-25 13:32:13,,0.0,OK,0.25577848241388834,0.0,0
5205,prueba,karen,192.168.1.79,10021,2020-11-25,13:33:13.098,2020-11-25 13:33:12,idle,0.0,OK,0.2572430632303181,0.0,0
5206,prueba,karen,192.168.1.79,10024,2020-11-25,13:33:13.158,2020-11-25 13:33:13,authentication,0.0,OK,0.2572445276402867,0.0,0
5207,prueba,karen,192.168.1.79,10024,2020-11-25,13:34:13.188,2020-11-25 13:34:13,SET,0.17,OK,0.2587096698138708,0.01738419061253707,0
5208,prueba,karen,192.168.1.79,10024,2020-11-25,13:34:13.220,2020-11-25 13:34:13,SELECT,1.681,OK,0.25871045083252076,0.17189896717455774,0
5209,prueba,karen,192.168.1.79,10024,2020-11-25,13:35:13.252,2020-11-25 13:35:13,SELECT,3.22,OK,0.2601756418197704,0.32927702219040805,0
5210,prueba,karen,192.168.1.79,10024,2020-11-25,13:35:13.327,2020-11-25 13:35:13,SELECT,0.708,OK,0.2601774723322313,0.0724000409039779,1
5211,prueba,karen,192.168.1.79,10025,2020-11-25,13:36:13.354,2020-11-25 13:36:13,,0.0,OK,0.26164254128531705,0.0,0
5212,prueba,karen,192.168.1.79,10024,2020-11-25,13:36:13.358,2020-11-25 13:36:13,idle,0.0,OK,0.26164263891264816,0.0,0
5213,prueba,karen,192.168.1.79,10025,2020-11-25,13:37:13.417,2020-11-25 13:37:13,authentication,0.0,OK,0.2631084888843839,0.0,0
5214,prueba,karen,192.168.1.79,10025,2020-11-25,13:37:13.449,2020-11-25 13:37:13,SET,0.213,OK,0.26310926990303385,0.021781368238061153,0
5215,prueba,karen,192.168.1.79,10025,2020-11-25,13:38:13.481,2020-11-25 13:38:13,SELECT,2.259,OK,0.26457446089028347,0.23100521525718376,1
5216,prueba,karen,192.168.1.79,10025,2020-11-25,13:38:13.513,2020-11-25 13:38:13,SELECT,3.893,OK,0.26457524190893367,0.3980979650270989,1
5217,prueba,karen,192.168.1.79,10025,2020-11-25,13:39:13.587,2020-11-25 13:39:13,SELECT,0.879,OK,0.26604145798316126,0.08988649146129461,0
5218,prueba,karen,192.168.1.79,10025,2020-11-25,13:39:13.618,2020-11-25 13:39:13,SELECT,0.957,OK,0.26604221459497845,0.09786276715410573,1
5219,prueba,karen,192.168.1.79,10025,2020-11-25,13:40:13.647,2020-11-25 13:40:13,idle,0.0,OK,0.26750733236172997,0.0,0
5220,prueba,karen,192.168.1.79,10028,2020-11-25,13:40:13.998,2020-11-25 13:40:13,,0.0,OK,0.26751589916004603,0.0,0
5221,prueba,karen,192.168.1.79,10028,2020-11-25,13:41:14.071,2020-11-25 13:41:13,authentication,0.0,OK,0.2689820908274413,0.0,0
5222,prueba,karen,192.168.1.79,10028,2020-11-25,13:41:14.102,2020-11-25 13:41:13,SET,0.171,OK,0.26898284743925827,0.0174864505573167,0
5223,prueba,karen,192.168.1.79,10028,2020-11-25,13:42:14.134,2020-11-25 13:42:13,SELECT,1.712,OK,0.2704480384265081,0.17506902546272626,0
5224,prueba,karen,192.168.1.79,10028,2020-11-25,13:42:14.165,2020-11-25 13:42:13,SELECT,2.603,OK,0.2704487950383251,0.26618263626137645,1
5225,prueba,karen,192.168.1.79,10169,2020-11-25,13:43:18.736,2020-11-25 13:43:18,authentication,0.0,OK,0.2720247686396996,0.0,0
5226,prueba,karen,192.168.1.79,10169,2020-11-25,13:43:18.766,2020-11-25 13:43:18,SET,0.2,OK,0.2720255008446838,0.020451988955925968,0
5227,prueba,karen,192.168.1.79,10169,2020-11-25,13:44:18.799,2020-11-25 13:44:18,SELECT,2.9,OK,0.27349071623876664,0.2965538398609265,0
5228,prueba,karen,192.168.1.79,10083,2020-11-25,13:44:38.252,2020-11-25 13:44:37,idle,0.0,OK,0.27396550235741934,0.0,0
5229,prueba,karen,192.168.1.79,10169,2020-11-25,13:45:18.667,2020-11-25 13:45:18,,0.0,OK,0.2749519045054355,0.0,0
5230,prueba,karen,192.168.1.79,10169,2020-11-25,13:45:18.736,2020-11-25 13:45:18,authentication,0.0,OK,0.27495358857689933,0.0,0
5231,prueba,karen,192.168.1.79,10169,2020-11-25,13:46:18.766,2020-11-25 13:46:18,SET,0.2,OK,0.2764187307504836,0.020451988955925968,0
5232,prueba,karen,192.168.1.79,10169,2020-11-25,13:46:18.799,2020-11-25 13:46:18,SELECT,2.9,OK,0.2764195361759664,0.2965538398609265,0
5233,prueba,karen,192.168.1.79,10169,2020-11-25,13:47:18.830,2020-11-25 13:47:18,SELECT,2.557,OK,0.2778847027563832,0.26147867880151343,1
5234,prueba,karen,192.168.1.79,10169,2020-11-25,13:47:19.012,2020-11-25 13:47:18,SELECT,1.215,OK,0.27788914479995463,0.12424583290725025,1
5235,prueba,karen,192.168.1.79,10169,2020-11-25,13:48:19.042,2020-11-25 13:48:18,SELECT,0.63,OK,0.2793542869735387,0.06442376521116679,0
5236,prueba,karen,192.168.1.79,10169,2020-11-25,13:48:19.072,2020-11-25 13:48:18,BEGIN,0.0,OK,0.2793550191785231,0.0,0
5237,prueba,karen,192.168.1.79,10169,2020-11-25,13:49:19.103,2020-11-25 13:49:18,UPDATE,0.0,OK,0.2808201857589402,0.0,0
5238,prueba,karen,192.168.1.79,10169,2020-11-25,13:49:19.230,2020-11-25 13:49:18,INSERT,0.047,OK,0.2808232854267071,0.004806217404642602,0
5239,prueba,karen,192.168.1.79,10169,2020-11-25,13:50:19.255,2020-11-25 13:50:18,INSERT,0.699,OK,0.28228830556612705,0.07147970140096124,0
5240,prueba,karen,192.168.1.79,10169,2020-11-25,13:50:19.286,2020-11-25 13:50:18,COMMIT,0.0,OK,0.28228906217794425,0.0,0
5241,prueba,karen,192.168.1.79,10169,2020-11-25,13:51:19.719,2020-11-25 13:51:18,INSERT,3.894,OK,0.2837640403051508,0.39820022497187857,0
5242,prueba,karen,192.168.1.79,10169,2020-11-25,13:51:19.740,2020-11-25 13:51:18,idle,0.0,OK,0.28376455284864,0.0,0
5243,prueba,karen,192.168.1.79,10172,2020-11-25,13:52:19.820,2020-11-25 13:52:19,,0.0,OK,0.28523091536386447,0.0,0
5244,prueba,karen,192.168.1.79,10172,2020-11-25,13:52:19.891,2020-11-25 13:52:19,authentication,0.0,OK,0.2852326482489941,0.0,0
5245,prueba,karen,192.168.1.79,10172,2020-11-25,13:53:19.921,2020-11-25 13:53:19,SET,0.18,OK,0.28669779042257815,0.018406790060333366,0
5246,prueba,karen,192.168.1.79,10172,2020-11-25,13:53:19.954,2020-11-25 13:53:19,SELECT,1.703,OK,0.2866985958480609,0.1741486859597096,0
5247,prueba,karen,192.168.1.79,10172,2020-11-25,13:54:19.985,2020-11-25 13:54:19,SELECT,2.853,OK,0.28816376242847774,0.2917476224562839,0
5248,prueba,karen,192.168.1.79,10172,2020-11-25,13:54:20.077,2020-11-25 13:54:19,SELECT,2.058,OK,0.28816600785709656,0.21045096635647817,1
5249,prueba,karen,192.168.1.79,10172,2020-11-25,13:55:20.108,2020-11-25 13:55:19,SELECT,2.386,OK,0.2896311744375134,0.24399222824419678,1
5250,prueba,karen,192.168.1.79,10172,2020-11-25,13:55:20.138,2020-11-25 13:55:19,SELECT,3.206,OK,0.2896319066424978,0.3278453829634932,1
5251,prueba,karen,192.168.1.79,10172,2020-11-25,13:56:20.167,2020-11-25 13:56:19,SELECT,1.219,OK,0.2910970244092491,0.12465487268636877,0
5252,prueba,karen,192.168.1.79,10172,2020-11-25,13:56:20.199,2020-11-25 13:56:19,SELECT,0.418,OK,0.29109780542789887,0.04274465691788527,1
5253,prueba,karen,192.168.1.79,10172,2020-11-25,13:57:20.230,2020-11-25 13:57:19,SELECT,0.809,OK,0.29256297200831594,0.08272829532672053,0
5254,prueba,karen,192.168.1.79,10172,2020-11-25,13:57:20.259,2020-11-25 13:57:19,SELECT,0.745,OK,0.2925636798064676,0.07618365886082422,0
5255,prueba,karen,192.168.1.79,10172,2020-11-25,13:58:20.293,2020-11-25 13:58:19,SELECT,0.575,OK,0.294028919607383,0.05879946824828714,0
5256,prueba,karen,192.168.1.79,10172,2020-11-25,13:58:20.320,2020-11-25 13:58:19,idle,0.0,OK,0.2940295785918686,0.0,0
5257,prueba,karen,192.168.1.79,10173,2020-11-25,13:59:20.341,2020-11-25 13:59:20,,0.0,OK,0.2954945011039577,0.0,0
5258,prueba,karen,192.168.1.79,10173,2020-11-25,13:59:20.424,2020-11-25 13:59:20,authentication,0.0,OK,0.2954965268710811,0.0,0
5259,prueba,karen,192.168.1.79,10173,2020-11-25,14:00:20.455,2020-11-25 14:00:20,SET,0.172,OK,0.2969616934514979,0.017588710502096327,0
5260,prueba,karen,192.168.1.79,10173,2020-11-25,14:00:20.487,2020-11-25 14:00:20,SELECT,2.31,OK,0.2969624744701477,0.2362204724409449,1
5261,prueba,karen,192.168.1.79,10173,2020-11-25,14:01:20.518,2020-11-25 14:01:20,SELECT,2.676,OK,0.29842764105056474,0.27364761223028944,0
5262,prueba,karen,192.168.1.79,10173,2020-11-25,14:01:20.601,2020-11-25 14:01:20,SELECT,7.82,OK,0.2984296668176879,0.7996727681767053,1
5263,prueba,karen,192.168.1.79,10169,2020-11-25,14:02:18.830,2020-11-25 14:02:18,SELECT,2.557,OK,0.29985085228538144,0.26147867880151343,1
5264,prueba,karen,192.168.1.79,10169,2020-11-25,14:02:19.012,2020-11-25 14:02:18,SELECT,1.215,OK,0.29985529432895286,0.12424583290725025,0
5265,prueba,karen,192.168.1.79,10169,2020-11-25,14:02:19.042,2020-11-25 14:02:18,SELECT,0.63,OK,0.29985602653393706,0.06442376521116679,0
5266,prueba,karen,192.168.1.79,10169,2020-11-25,14:03:19.072,2020-11-25 14:03:18,BEGIN,0.0,OK,0.3013211687075211,0.0,0
5267,prueba,karen,192.168.1.79,10169,2020-11-25,14:03:19.103,2020-11-25 14:03:18,UPDATE,0.0,OK,0.3013219253193383,0.0,0
5268,prueba,karen,192.168.1.79,10169,2020-11-25,14:03:19.230,2020-11-25 14:03:18,INSERT,7.047,OK,0.30132502498710523,0.7206258308620513,1
5269,prueba,karen,192.168.1.79,10169,2020-11-25,14:03:19.286,2020-11-25 14:03:18,COMMIT,0.0,OK,0.3013263917697425,0.0,0
5270,prueba,karen,192.168.1.79,10169,2020-11-25,14:04:19.719,2020-11-25 14:04:18,INSERT,3.894,OK,0.3028013698969493,0.39820022497187857,1
5271,prueba,karen,192.168.1.79,10169,2020-11-25,14:04:19.740,2020-11-25 14:04:18,idle,0.0,OK,0.30280188244043826,0.0,0
5272,prueba,karen,192.168.1.79,11461,2020-11-25,14:05:33.093,2020-11-25 14:05:32,SELECT,1.109,OK,0.3045921968475499,0.11340627876060948,0
5273,prueba,karen,192.168.1.79,11461,2020-11-25,14:05:33.123,2020-11-25 14:05:32,idle,0.0,OK,0.3045929290525343,0.0,0
5274,prueba,karen,192.168.1.79,11627,2020-11-25,12:27:04.297,2020-11-25 14:27:04,,0.0,OK,0.16037720076716544,0.0,0
5275,prueba,karen,192.168.1.79,11627,2020-11-25,14:06:04.362,2020-11-25 14:06:04,authentication,0.0,OK,0.3053553741026859,0.0,0
5276,prueba,karen,192.168.1.79,11627,2020-11-25,14:06:04.392,2020-11-25 14:06:04,SET,0.181,OK,0.30535610630767007,0.018509050005112996,0
5277,prueba,karen,192.168.1.79,11627,2020-11-25,14:06:04.424,2020-11-25 14:06:04,SELECT,1.722,OK,0.30535688732632005,0.17609162491052255,0
5278,prueba,karen,192.168.1.79,11627,2020-11-25,14:07:04.456,2020-11-25 14:07:04,SELECT,2.805,OK,0.3068220783135699,0.28683914510686165,0
5279,prueba,karen,192.168.1.79,11627,2020-11-25,14:07:04.547,2020-11-25 14:07:04,SELECT,1.557,OK,0.3068242993353557,0.15921873402188363,0
5280,prueba,karen,192.168.1.79,10172,2020-11-25,14:08:19.820,2020-11-25 14:08:19,,0.0,OK,0.30866147486146256,0.0,0
5281,prueba,karen,192.168.1.79,10172,2020-11-25,14:08:19.891,2020-11-25 14:08:19,authentication,0.0,OK,0.30866320774659195,0.0,0
5282,prueba,karen,192.168.1.79,10172,2020-11-25,14:08:19.921,2020-11-25 14:08:19,SET,0.18,OK,0.30866393995157637,0.018406790060333366,0
5283,prueba,karen,192.168.1.79,10172,2020-11-25,14:09:19.954,2020-11-25 14:09:19,SELECT,1.703,OK,0.310129155345659,0.1741486859597096,0
5284,prueba,karen,192.168.1.79,10172,2020-11-25,14:09:19.985,2020-11-25 14:09:19,SELECT,2.853,OK,0.31012991195747597,0.2917476224562839,1
5285,prueba,karen,192.168.1.79,10172,2020-11-25,14:10:20.077,2020-11-25 14:10:19,SELECT,2.058,OK,0.31159656735469443,0.21045096635647817,1
5286,prueba,karen,192.168.1.79,10172,2020-11-25,14:10:20.138,2020-11-25 14:10:19,SELECT,3.206,OK,0.31159805617149605,0.3278453829634932,1
5287,prueba,karen,192.168.1.79,10172,2020-11-25,14:11:20.167,2020-11-25 14:11:19,SELECT,1.219,OK,0.3130631739382471,0.12465487268636877,0
5288,prueba,karen,192.168.1.79,10172,2020-11-25,14:11:20.199,2020-11-25 14:11:19,SELECT,0.418,OK,0.3130639549568971,0.04274465691788527,1
5289,prueba,karen,192.168.1.79,10172,2020-11-25,14:12:20.230,2020-11-25 14:12:19,SELECT,0.809,OK,0.31452912153731416,0.08272829532672053,1
5290,prueba,karen,192.168.1.79,10172,2020-11-25,14:12:20.293,2020-11-25 14:12:19,SELECT,0.575,OK,0.31453065916778133,0.05879946824828714,0
5291,prueba,karen,192.168.1.79,10172,2020-11-25,14:13:20.320,2020-11-25 14:13:19,idle,0.0,OK,0.31599572812086685,0.0,0
5292,prueba,karen,192.168.1.79,10173,2020-11-25,14:13:20.341,2020-11-25 14:13:20,,0.0,OK,0.31599624066435583,0.0,0
5293,prueba,karen,192.168.1.79,10173,2020-11-25,14:14:20.424,2020-11-25 14:14:20,authentication,0.0,OK,0.3174626764000791,0.0,0
5294,prueba,karen,192.168.1.79,10173,2020-11-25,14:14:20.455,2020-11-25 14:14:20,SET,0.172,OK,0.31746343301189606,0.017588710502096327,0
5295,prueba,karen,192.168.1.79,10173,2020-11-25,14:15:20.487,2020-11-25 14:15:20,SELECT,2.31,OK,0.3189286239991459,0.2362204724409449,1
5296,prueba,karen,192.168.1.79,10173,2020-11-25,14:15:20.518,2020-11-25 14:15:20,SELECT,2.676,OK,0.3189293806109631,0.27364761223028944,0
5297,prueba,karen,192.168.1.79,10176,2020-11-25,14:16:20.619,2020-11-25 14:16:20,,0.0,OK,0.3203962556696768,0.0,0
5298,prueba,karen,192.168.1.79,10173,2020-11-25,14:16:20.625,2020-11-25 14:16:20,idle,0.0,OK,0.32039640211067344,0.0,0
5299,prueba,karen,192.168.1.79,10176,2020-11-25,14:16:20.684,2020-11-25 14:16:20,authentication,0.0,OK,0.3203978421138093,0.0,0
5300,prueba,karen,192.168.1.79,10176,2020-11-25,14:17:20.715,2020-11-25 14:17:20,SET,0.194,OK,0.32186300869422635,0.019838429287248188,0
5301,prueba,karen,192.168.1.79,10176,2020-11-25,14:17:20.747,2020-11-25 14:17:20,SELECT,1.759,OK,0.3218637897128763,0.17987524286736886,0
5302,prueba,karen,192.168.1.79,10176,2020-11-25,14:18:20.780,2020-11-25 14:18:20,SELECT,4.476,OK,0.32332900510695894,0.4577155128336231,1
5303,prueba,karen,192.168.1.79,13849,2020-11-25,14:18:42.187,2020-11-25 14:18:41,SELECT,0.21,OK,0.3238514821769226,0.021474588403722263,0
5304,prueba,karen,192.168.1.79,13849,2020-11-25,14:19:42.208,2020-11-25 14:19:41,idle,0.0,OK,0.32531640468901146,0.0,0
5305,prueba,karen,192.168.1.79,13931,2020-11-25,14:19:20.758,2020-11-25 14:19:20,,0.0,OK,0.32479287812523683,0.0,0
5306,prueba,karen,192.168.1.79,13931,2020-11-25,14:20:20.827,2020-11-25 14:20:20,authentication,0.0,OK,0.32625897216530075,0.0,0
5307,prueba,karen,192.168.1.79,13931,2020-11-25,14:20:20.857,2020-11-25 14:20:20,SET,0.232,OK,0.32625970437028495,0.02372430718887412,0
5308,prueba,karen,192.168.1.79,13931,2020-11-25,14:21:20.890,2020-11-25 14:21:20,SELECT,1.699,OK,0.3277249197643678,0.17373964618059107,0
5309,prueba,karen,192.168.1.79,13931,2020-11-25,14:21:20.921,2020-11-25 14:21:20,SELECT,2.625,OK,0.32772567637618477,0.2684323550465283,0
5310,prueba,karen,192.168.1.79,80803,2020-11-25,14:22:55.229,2020-11-25 14:22:55,authentication,0.0,OK,0.3300274359648302,0.0,0
5311,prueba,karen,192.168.1.79,80803,2020-11-25,14:22:55.231,2020-11-25 14:22:55,SET,0.144,OK,0.33002748477849553,0.014725432048266693,0
5312,prueba,karen,192.168.1.79,80803,2020-11-25,14:23:55.234,2020-11-25 14:23:55,SELECT,1.564,OK,0.33149196796759395,0.15993455363534106,0
5313,prueba,karen,192.168.1.79,80803,2020-11-25,14:23:55.237,2020-11-25 14:23:55,SELECT,2.541,OK,0.3314920411880923,0.25984251968503935,0
5314,prueba,karen,192.168.1.79,80803,2020-11-25,14:24:55.241,2020-11-25 14:24:55,INSERT,1.508,OK,0.3329565487840235,0.1542079967276818,0
5315,prueba,karen,192.168.1.79,80803,2020-11-25,14:24:55.244,2020-11-25 14:24:55,idle,0.0,OK,0.33295662200452203,0.0,0
5316,prueba,karen,192.168.1.79,80804,2020-11-25,14:24:55.272,2020-11-25 14:24:55,,0.0,OK,0.3329573053958407,0.0,0
5317,prueba,karen,192.168.1.79,80804,2020-11-25,14:25:55.272,2020-11-25 14:25:55,authentication,0.0,OK,0.33442171536444054,0.0,0
5318,prueba,karen,192.168.1.79,80804,2020-11-25,14:25:55.274,2020-11-25 14:25:55,SET,0.132,OK,0.3344217641781061,0.013498312710911137,0
5319,prueba,karen,192.168.1.79,80804,2020-11-25,14:25:55.277,2020-11-25 14:25:55,SELECT,1.415,OK,0.3344218373986044,0.1446978218631762,0
5320,prueba,karen,192.168.1.79,80804,2020-11-25,14:26:55.279,2020-11-25 14:26:55,SELECT,2.321,OK,0.33588629618087007,0.23734533183352083,0
5321,prueba,karen,192.168.1.79,80804,2020-11-25,14:26:55.284,2020-11-25 14:26:55,INSERT,1.477,OK,0.33588641821503396,0.15103793843951327,0
5322,prueba,karen,192.168.1.79,80804,2020-11-25,14:26:55.286,2020-11-25 14:26:55,idle,0.0,OK,0.33588646702869973,0.0,0
5323,prueba,karen,192.168.1.79,80805,2020-11-25,14:27:55.318,2020-11-25 14:27:55,,0.0,OK,0.3373516580159496,0.0,0
5324,prueba,karen,192.168.1.79,80805,2020-11-25,14:27:55.318,2020-11-25 14:27:55,authentication,0.0,OK,0.3373516580159496,0.0,0
5325,prueba,karen,192.168.1.79,80805,2020-11-25,14:27:55.320,2020-11-25 14:27:55,SET,0.139,OK,0.33735170682961513,0.014214132324368547,0
5326,prueba,karen,192.168.1.79,80805,2020-11-25,14:28:55.323,2020-11-25 14:28:55,SELECT,1.409,OK,0.33881619001871355,0.14408426219449844,0
5327,prueba,karen,192.168.1.79,80805,2020-11-25,14:28:55.326,2020-11-25 14:28:55,SELECT,2.474,OK,0.3388162632392119,0.2529911033848042,0
5328,prueba,karen,192.168.1.79,80805,2020-11-25,14:29:55.330,2020-11-25 14:29:55,INSERT,1.455,OK,0.34028077083514285,0.1487882196543614,0
5329,prueba,karen,192.168.1.79,80805,2020-11-25,14:29:55.332,2020-11-25 14:29:55,idle,0.0,OK,0.34028081964880863,0.0,0
5330,prueba,karen,192.168.1.79,80806,2020-11-25,14:29:55.374,2020-11-25 14:29:55,,0.0,OK,0.3402818447357866,0.0,0
5331,prueba,karen,192.168.1.79,80806,2020-11-25,14:29:55.374,2020-11-25 14:29:55,authentication,0.0,OK,0.3402818447357866,0.0,0
5332,prueba,karen,192.168.1.79,80806,2020-11-25,14:29:55.376,2020-11-25 14:29:55,SET,0.134,OK,0.3402818935494524,0.013702832600470397,0
5333,prueba,karen,192.168.1.79,80806,2020-11-25,14:29:55.379,2020-11-25 14:29:55,SELECT,1.44,OK,0.3402819667699507,0.14725432048266693,0
5334,prueba,karen,192.168.1.79,80806,2020-11-25,14:30:55.382,2020-11-25 14:30:55,SELECT,2.623,OK,0.3417464499590491,0.2682278351569691,0
5335,prueba,karen,192.168.1.79,80806,2020-11-25,14:30:55.386,2020-11-25 14:30:55,INSERT,1.367,OK,0.34174654758638023,0.13978934451375397,0
5336,prueba,karen,192.168.1.79,80806,2020-11-25,14:30:55.388,2020-11-25 14:30:55,idle,0.0,OK,0.341746596400046,0.0,0
5337,prueba,karen,192.168.1.79,80807,2020-11-25,14:30:55.413,2020-11-25 14:30:55,authentication,0.0,OK,0.3417472065708661,0.0,0
5338,prueba,karen,192.168.1.79,10176,2020-11-25,14:31:20.619,2020-11-25 14:31:20,,0.0,OK,0.342362405198675,0.0,0
5339,prueba,karen,192.168.1.79,10173,2020-11-25,14:31:20.625,2020-11-25 14:31:20,idle,0.0,OK,0.34236255163967166,0.0,0
5340,prueba,karen,192.168.1.79,10176,2020-11-25,14:32:20.684,2020-11-25 14:32:20,authentication,0.0,OK,0.3438284016114074,0.0,0
5341,prueba,karen,192.168.1.79,10176,2020-11-25,14:32:20.715,2020-11-25 14:32:20,SET,0.194,OK,0.3438291582232246,0.019838429287248188,0
